"https://www.tragwein.at/Veranstaltungsabsagen_wegen_Coronavirus",,199,"ERROR: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.tragwein.at'. (_ssl.c:1108)>"
"https://volkslehrer.info/","Der Volkslehrer",200,
"https://unterkaerntner.at/index.php?id=2999","Michael Swersina: Unterkärntner Nachrichten",201,
"https://www.siebenbuerger.de/zeitung/artikel/schlagworte/ehrung/","Siebenbuerger.de - Schlagwort: Ehrung",202,
"https://www.naturfreunde-pfungstadt.de/","NaturFreunde Pfungstadt » Wir über uns",203,
"https://bernd-heckmair.de/","Bernd Heckmair",204,
"http://www.zentrum.hu/de/tag/sport-de/","        Zentrum.hu - Wer hätte gedacht, am 23. Mai passierte so einiges - Ungarndeutsche Nachrichten        ",205,
"https://www.amazon.de/Stella-Bettermann/e/B0052L253C?_encoding=UTF8&pd_rd_i=3548286550&pd_rd_r=841c068c-fa6f-4198-8019-b1acfee0e51b&pd_rd_w=vdPd0&pd_rd_wg=6T6Gf&pf_rd_p=42bf0ad8-ce6f-4127-a2f0-106727020a41&pf_rd_r=57E0TQD3T86G4R6Y4HYW",,206,
"https://funpot.net/?509688","Allemande",207,
"https://info8576922.wixsite.com/safar","Tanzen | Safar-Welttanz | Leipzig | Tanzschule",208,
"https://www.mdr.de/nachrichten/osteuropa/land-leute/corona-mindestabstand-rumaenien-schuhe-100.html","Rumänien: Mit ""Corona-Schuhen"" auf Distanz | MDR.DE",209,
"https://www.nachrichten.at/meine-heimat/","Meine Heimat | Nachrichten.at",210,
"https://veranstaltungen.meinestadt.de/kirchzarten/event-detail/35615666","Traditionelle Lieder und Trall - schwedische Instrumental-Imitationen / Black Forest Voices (Kirchzarten) Tickets | Cappella & Vocal - meinestadt.de",211,
"https://firmen.wko.at/reinhard-franz-seifried-tanzboden-seifried/ober%C3%B6sterreich/?firmaid=c696f047-08bf-4dbf-ac1b-b0b133ceff81","Reinhard Franz Seifried, 4910 Pattigham | Tanzboden-Seifried | WKO Firmen A-Z",212,
"https://kurier.at/chronik/niederoesterreich/hanf-blunzn-und-erdaepfel/786.551","Hanf, Blunz‘n und Erdäpfel | kurier.at",213,
"https://nh24.de/tag/schrecksbach/","Schrecksbach Archive - nh24.de",214,
"https://www.stadtanzeiger-ortenau.de/ottenhoefen","Aktuelle Nachrichten aus Ottenhöfen - Stadtanzeiger Ortenau",215,
"http://www.tanzsport.de/","Deutscher Tanzsportverband e. V. - Deutscher Tanzsportverband e. V.",216,
"http://www.musik-heute.de/tags/live-stream/page/4/","Live-Stream Archives - Seite 4 von 15 - MUSIK HEUTE",217,
"https://www.nwzonline.de/oldenburg-kreis/wirtschaft/ganz-kirchseelte-feiert-gemeinsam_a_16,0,3047596745.html","Jubiläen Kirchseelte: Ganz Kirchseelte feiert gemeinsam",218,
"https://www.kindernetz.de/programmvorschau/","Kindersendungen im Ersten, KiKA und den Dritten | Was läuft im TV? | SWR Kindernetz",219,
"https://www.prisma.de/tv-programm/Bibi-und-Tina,26222960","Bibi und Tina - ZDF - TV-Programm",220,
"https://de.sputniknews.com/radio_bund_land_kanzleramt/","Bund. Land. Kanzleramt - Radio",221,
"https://www.volksfreund.de/region/bitburg-pruem/kinder-erleben-den-kreuzweg_aid-5305884","Kinder erleben den Kreuzweg",222,
"https://www.radiotux.de/index.php?/archives/7988-RadioTux-Sendung-Juni-2014.html","RadioTux Sendung Juni 2014 | RadioTux",223,
"https://www.youtube.com/watch?v=XKsS4IBVPVs","Volkstanzgruppe Bittelschieß - YouTube",224,
"https://dauerblog.de/2019/05/08/andis-vokabeltrainer-teil-3/","Andi's Vokabeltrainer Teil 3 | andi dauer",225,
"https://www.kirche-bremen.de/gemeinden/03_ansgarii/03_ansgarii.php","Bremische Evangelische Kirche - St. Ansgarii Gemeinde",226,
"http://volkstanzgruppen.de/",,227,"ERROR: 'NoneType' object has no attribute 'text'"
"https://www.voev.de/impressum/",,228,"ERROR: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1108)>"
"https://www.hans-voelk.de/impressum/","Impressum | Hans Völk GmbH & Co. KG",229,
"http://www.karajohnstad.com/impressum/","Impressum",230,
"https://www.volkensport.com/impressum","Impressum | Volken Sport",231,
